Salary,Year,Player,Position
1418160,2011,Avery Bradley, PG
1417800,2011,Eric Maynor, PG
1409040,2011,Ryan Anderson, PF
1400000,2011,Roger Mason Jr., SG
1381250,2011,Ronnie Price, PG
1361400,2011,James Anderson, SG
1361040,2011,Darren Collison, G
1352640,2011,Courtney Lee, SG
1352181,2011,Zydrunas Ilgauskas, C
1352181,2011,Eddie House, SG
1352181,2011,Shaquille O'Neal, C
1350000,2011,Roko-Leni Ukic, PG
1306920,2011,Craig Brackins, PF
1298640,2011,Kosta Koufos, C
1254720,2011,Elliot Williams, SG
1254480,2011,Omri Casspi, F
1246680,2011,Rudy Fernandez, SG
1204560,2011,Trevor Booker, F
1204200,2011,Serge Ibaka, C
1204200,2011,Byron Mullens, C
1200000,2011,Royal Ivey, PG
1196760,2011,Nicolas Batum, SG
1156320,2011,Damion James, SF
1156080,2011,Rodrigue Beaubois, PG
1146337,2011,Brian Cook, PF
1146337,2011,James Jones, SG
1123680,2011,Darrell Arthur, F
1117680,2011,Taj Gibson, C
1110120,2011,Dominique Jones, SG
1108680,2011,D.J. White, PF
1087500,2011,Kyrylo Fesenko, C
1085400,2011,DeMarre Carroll, SF
1078800,2011,Wayne Ellington, SG
1073280,2011,Quincy Pondexter, F
1071720,2011,Alando Tucker, SF
1071000,2011,Toney Douglas, PG
1042320,2011,Jordan Crawford, G
1035960,2011,Greivis Vasquez, PG
1033342,2011,Quinton Ross, SF
1030189,2011,James Singleton, F
1029389,2011,Jawad Williams, SF
1028840,2011,Aaron Gray, C
1028400,2011,Daniel Orton, C
1020960,2011,Christian Eyenga, SF
1020960,2011,Lazar Hayward, SF
1000000,2011,Jon Brockman, PF
992680,2011,Stephen Graham, SF
992680,2011,Shavlik Randolph, PF
992680,2011,Joey Graham, SF
937195,2011,Patty Mills, PG
930700,2011,Donte Greene, SF
918000,2011,DeJuan Blair, C
886000,2011,Sam Young, SF
885120,2011,Ian Mahinmi, C
885120,2011,Alexander Johnson, SF
885120,2011,Pops Mensah-Bonsu, PF
885120,2011,Josh McRoberts, PF
884881,2011,Salim Stoudamire, SG
855189,2011,Quincy Douby, SG
855189,2011,Marcus Haislip, F
855189,2011,Mouhamed Sene, C
855189,2011,Anthony Roberson, SG
855189,2011,Tarence Kinsey, SG
854389,2011,Javaris Crittenton, PG
854389,2011,Darius Miles, SF
854389,2011,Kyle Weaver, SG
854389,2011,Mario Chalmers, G
854389,2011,Luke Jackson, SF
854389,2011,Kenny Thomas, PF
854389,2011,Jamaal Magloire, C
854389,2011,Melvin Ely, C
854389,2011,Mike Harris, SF
854389,2011,Dwayne Jones II, PF
854389,2011,Malik Hairston, SG
854389,2011,Tracy McGrady, SG
854389,2011,Antoine Wright, SF
854389,2011,Sean May, C
854389,2011,Luther Head, PG
854389,2011,Coby Karl, PG
854389,2011,Fabricio Oberto, C
854389,2011,Earl Watson, PG
854389,2011,Sonny Weems, SG
854389,2011,Kwame Brown, C
854389,2011,Francisco Elson, C
854389,2011,Tony Battie, C
854389,2011,Von Wafer, SG
854389,2011,Malik Allen, PF
854389,2011,Didier Ilunga-Mbenga, C
854389,2011,DeAndre Jordan, C
854389,2011,Jason Collins, C
854389,2011,Jerry Stackhouse, SF
854389,2011,Shelden Williams, C
854389,2011,Shawne Williams, SF
854389,2011,Maurice Ager, SF
854389,2011,George Hill, PG
854389,2011,Josh Powell, PF
854389,2011,Henry Walker, SF
854389,2011,Juwan Howard, PF
854389,2011,Joe Smith, PF
854389,2011,Theo Ratliff, C
854389,2011,Bobby Simmons, SF
854389,2011,Darnell Jackson, PF
854389,2011,Luc Mbah a Moute, PF
854389,2011,Earl Boykins, PG
854389,2011,Joe Alexander, SF
854389,2011,Hilton Armstrong, PF
854389,2011,Cartier Martin, PF
854389,2011,Joey Dorsey, PF
854389,2011,Anthony Carter, PG
854389,2011,Delonte West, SG
854389,2011,Tim Thomas, PF
854389,2011,Brian Cardinal, PF
854389,2011,Chris Richard, PF
854389,2011,Brian Scalabrine, PF
854389,2011,Chris Douglas-Roberts, SG
854389,2011,D.J. Strawberry, SG
854389,2011,Etan Thomas, C
825497,2011,Paul Davis, C
825497,2011,Kevin Ollie, PG
825497,2011,Ryan Bowen, SF
825497,2011,Desmond Mason, SF
825497,2011,Mikki Moore, C
825497,2011,Linton Johnson, PF
825497,2011,James White, SG
825497,2011,Jason Hart, PG
825497,2011,Kareem Rush, SG
825497,2011,Jermareo Davidson, PF
825497,2011,Marcus Williams, SG
825497,2011,Lindsey Hunter, SG
825497,2011,Gabe Pruitt, PG
804131,2011,Chris Quinn, PG
799105,2011,Sean Marks, PF
780871,2011,Chase Budinger, SF
780871,2011,Jermaine Taylor, SG
762195,2011,Tony Gaffney, SF
762195,2011,Jodie Meeks, G
762195,2011,Brian Butch, C
762195,2011,Dante Cunningham, F
762195,2011,Derrick Brown, SF
762195,2011,Darryl Watkins, C
762195,2011,Greg Stiemsma, C
762195,2011,A.J. Price, PG
762195,2011,Taylor Griffin, PF
762195,2011,DaJuan Summers, SF
762195,2011,Marcus Thornton, SG
762195,2011,Kenny Hasbrouck, NA
762195,2011,Jeff Ayres, F
762195,2011,Jonas Jerebko, F
762195,2011,Reggie Williams, SF
762195,2011,Curtis Jerrells, NA
762195,2011,Oliver Lafayette, G
750000,2011,Lance Stephenson, G
736420,2011,Dontell Jefferson, SG
736420,2011,Mike Taylor, PG
736420,2011,Joe Crawford, SG
736420,2011,Sun Yue, SG
736420,2011,Walter Sharpe, PF
736420,2011,DeMarcus Nelson, SG
736420,2011,Othello Hunter, SF
730437,2011,Hassan Whiteside, C
713666,2011,Erick Dampier, C
708640,2011,Ime Udoka, F
679821,2011,Mike Wilks, PG
670000,2011,Solomon Alabi, C
668434,2011,Brian Skinner, PF
650686,2011,Allen Iverson, SG
641141,2011,Alonzo Gee, SF
633253,2011,Acie Law, PG
600000,2011,Andy Rautins, SG
567917,2011,Ike Diogu, PF
525000,2011,Gary Neal, PG
524964,2011,Jason Williams, PG
515603,2011,Lester Hudson, SG
500000,2011,Willie Warren, SG
500000,2011,Samardo Samuels, PF
482478,2011,Damien Wilkins, SG
473604,2011,Sherron Collins, PG
473604,2011,Jeremy Lin, G
473604,2011,Landry Fields, SG
473604,2011,Ish Smith, PG
473604,2011,Hamady Ndiaye, C
473604,2011,Pooh Jeter, PG
473604,2011,Terrico White, G
473604,2011,Garret Siler, C
473604,2011,Gani Lawal, F
473604,2011,Armon Johnson, PG
473604,2011,Stanley Robinson, NA
473604,2011,Brian Zoubek, NA
473604,2011,Darington Hobson, SG
473604,2011,Tiny Gallon, NA
473604,2011,Derrick Caracter, PF
473604,2011,Patrick Beverley, PG
473604,2011,Gary Forbes, F
473604,2011,Donald Sloan, G
473604,2011,Matt Janning, SG
473604,2011,Ben Uzoh, PG
473604,2011,Manny Harris, PG
473604,2011,Devin Ebanks, SF
473604,2011,Luke Harangody, PF
473604,2011,Semih Erden, C
473604,2011,Jeremy Evans, F
473604,2011,Pape Sy, SF
473604,2011,Dexter Pittman, C
457588,2011,Derrick Byars, SF
457588,2011,Trey Gilder, SF
457588,2011,Marcus Landry, SF
457588,2011,Deron Washington, NA
402065,2011,Peja Stojakovic, SF
306575,2011,Steve Novak, SF
226162,2011,Mustafa Shakur, PG
221136,2011,Jared Jeffries, PF
216110,2011,Mike Bibby, PG
216110,2011,Troy Murphy, PF
211084,2011,Dominic McGuire, PF
211084,2011,Sasha Pavlovic, SG
211084,2011,Rasual Butler, SF
211084,2011,Al Thornton, SF
208802,2011,Travis Diener, PG
201033,2011,Leon Powe, PF
196007,2011,Carlos Arroyo, PG
186656,2011,Zabian Dowdell, PG
168579,2011,Jannero Pargo, PG
133723,2011,Jeff Adrien, SF
130165,2011,John Lucas III, PG
130022,2011,Danny Green, SG
125000,2011,Da'Sean Butler, NA
112088,2011,Sundiata Gaines, PG
88363,2011,Chris Johnson, C
80703,2011,Garrett Temple, SG
40375,2011,Cedric Jackson, G
35868,2011,Othyus Jeffers, SG
25073,2011,Patrick Ewing Jr., SF
25000,2011,Marcus Cousin, C
22287,2011,Larry Owens, SF
20103,2011,Mario West, SG
15000,2011,Marqus Blakely, SF
13930,2011,Robert Vaden, SG
11679,2011,Earl Barron, C
8967,2011,Trey Johnson, SG
8358,2011,Magnum Rolle, NA
23034375,2010,Kobe Bryant, SF
23016000,2010,Jermaine O'Neal, C
22843124,2010,Tracy McGrady, SG
22183220,2010,Tim Duncan, C
21000000,2010,Shaquille O'Neal, C
19795714,2010,Dirk Nowitzki, F
19795712,2010,Paul Pierce, SF
18776860,2010,Ray Allen, SG
18010791,2010,Rashard Lewis, PF
17040000,2010,Michael Redd, SG
16452000,2010,Pau Gasol, PF
16452000,2010,Andrei Kirilenko, SF
16417044,2010,Kevin Garnett, PF
16378325,2010,Amar'e Stoudemire, C
16378325,2010,Yao Ming, C
16192080,2010,Gilbert Arenas, PG
16123250,2010,Vince Carter, G
16000000,2010,Zach Randolph, F
15852511,2010,Kenyon Martin, PF
15779912,2010,Carmelo Anthony, PF
15779912,2010,Dwyane Wade, G
15779912,2010,Chris Bosh, PF
15779912,2010,LeBron James, SF
15202590,2010,Dwight Howard, C
14976754,2010,Joe Johnson, G
14858472,2010,Elton Brand, PF
14200000,2010,Richard Jefferson, F
13520500,2010,Chris Paul, PG
13520500,2010,Deron Williams, PG
13392000,2010,Peja Stojakovic, SF
13333332,2010,Jason Richardson, SG
13125000,2010,Steve Nash, PG
12600000,2010,Tony Parker, G
12500000,2010,Andrew Bynum, C
12323900,2010,Carlos Boozer, PF
12250000,2010,Brad Miller, C
12200000,2010,Andre Iguodala, SG
12115500,2010,Erick Dampier, C
12100000,2010,Baron Davis, PG
12100000,2010,Chauncey Billups, PG
12025694,2010,Samuel Dalembert, C
12000000,2010,Al Jefferson, C
11700000,2010,Tyson Chandler, C
11641095,2010,Antawn Jamison, PF
11375000,2010,Richard Hamilton, SG
11242666,2010,Bobby Simmons, SF
11047619,2010,Troy Murphy, PF
11000000,2010,Monta Ellis, SG
10890000,2010,Josh Howard, SF
10800000,2010,Josh Smith, PF
10797500,2010,Emeka Okafor, C
10728130,2010,Manu Ginobili, G
10520000,2010,Nene Hilario, C
10500423,2010,Eddy Curry, NA
10400000,2010,Chris Kaman, C
10365000,2010,Luol Deng, F
10324380,2010,Tayshaun Prince, SF
10130500,2010,Danny Granger, SF
10026875,2010,Al Harrington, PF
10000000,2010,Andrew Bogut, C
10000000,2010,Ben Gordon, SG
9780992,2010,Mike Dunleavy, SG
9780970,2010,Caron Butler, SF
9780937,2010,Mike Miller, SG
9680170,2010,Kevin Martin, SG
9500000,2010,Gerald Wallace, SF
9500000,2010,Cuttino Mobley, SG
9500000,2010,Kirk Hinrich, SG
9360000,2010,Jamal Crawford, SG
9150000,2010,Marcus Camby, C
9075000,2010,Jason Terry, G
9075000,2010,David West, F
9000000,2010,Andris Biedrins, C
9000000,2010,Boris Diaw, C
9000000,2010,Mehmet Okur, C
9000000,2010,Hedo Turkoglu, SF
8937931,2010,Corey Maggette, SF
8860000,2010,Mo Williams, PG
8775000,2010,Kenny Thomas, PF
8700000,2010,Quentin Richardson, SF
8500000,2010,T.J. Ford, PG
8400000,2010,Devin Harris, G
8219009,2010,Jose Calderon, G
8100000,2010,Jason Kidd, PG
8100000,2010,Jameer Nelson, G
7967375,2010,Mark Blount, C
7906088,2010,Etan Thomas, C
7692932,2010,Paul Millsap, PF
7650000,2010,Stephen Jackson, SF
7540000,2010,Darko Milicic, C
7500000,2010,Andres Nocioni, SF
7500000,2010,Lamar Odom, PF
7500000,2010,Marvin Williams, F
7100000,2010,Marko Jaric, PG
7100000,2010,Udonis Haslem, PF
7000000,2010,David Lee, PF
6939200,2010,Shane Battier, SF
6857725,2010,Joel Przybilla, C
6749260,2010,Dan Gadzuric, C
6730800,2010,Andre Miller, PG
6635068,2010,Shawn Marion, SG
6606600,2010,Tony Battie, C
6600000,2010,Leandro Barbosa, G
6600000,2010,Antonio Daniels, PG
6600000,2010,Jerome James, C
6527491,2010,Andrea Bargnani, C
6500000,2010,Luke Ridnour, PG
6500000,2010,Charlie Villanueva, PF
6466600,2010,Nazr Mohammed, C
6466600,2010,Jared Jeffries, PF
6466600,2010,Mike James, PG
6466600,2010,Vladimir Radmanovic, SF
6429151,2010,John Salmons, SF
6363636,2010,Anderson Varejao, C
6250000,2010,Nick Collison, F
6217617,2010,Mike Bibby, PG
6212960,2010,Jason Kapono, SG
6171426,2010,JR Smith, SG
6077500,2010,Jeff Foster, PF
6031800,2010,Chris Duhon, PG
6031800,2010,James Posey, SF
6031800,2010,Beno Udrih, PG
6031800,2010,DeSagana Diop, C
6000000,2010,Brendan Haywood, C
5854000,2010,Trevor Ariza, SF
5854000,2010,Rasheed Wallace, PF
5854000,2010,Metta World Peace, SF
5854000,2010,Marcin Gortat, C
5844827,2010,LaMarcus Aldridge, PF
5800000,2010,Morris Peterson, SG
5800000,2010,Francisco Garcia, SG
5501196,2010,Raymond Felton, G
5361240,2010,Greg Oden, C
5300000,2010,Mickael Pietrus, SF
5257229,2010,Adam Morrison, SF
5250000,2010,Raja Bell, SG
5209454,2010,Speedy Claxton, PG
5184480,2010,Derrick Rose, PG
5163636,2010,Kyle Korver, SG
5160832,2010,Nenad Krstic, C
5048000,2010,Derek Fisher, PG
5000000,2010,Jason Maxiell, PF
5000000,2010,Sasha Vujacic, SG
5000000,2010,Nate Robinson, PG
5000000,2010,Jarrett Jack, G
4983480,2010,Blake Griffin, PF
4972500,2010,Lou Williams, SG
4960000,2010,Reggie Evans, C
4840000,2010,Luke Walton, SF
4796880,2010,Kevin Durant, SF
4750000,2010,Zaza Pachulia, C
4743598,2010,Tyrus Thomas, PF
4700000,2010,Matt Carroll, SG
4638600,2010,Michael Beasley, F
4580735,2010,Drew Gooden, PF
4553793,2010,Marcus Banks, PG
4526000,2010,Darius Songaila, PF
4500000,2010,Antonio McDyess, PF
4500000,2010,Kendrick Perkins, C
4458840,2010,Hasheem Thabeet, C
4350000,2010,Trenton Hassell, SF
4344000,2010,Martell Webster, SF
4330000,2010,James Jones, SG
4307640,2010,Al Horford, PF
4254250,2010,Delonte West, SG
4165560,2010,O.J. Mayo, SG
4140000,2010,Ronny Turiaf, C
4100000,2010,Bruce Bowen, SF
4088500,2010,Daniel Gibson, SG
4080915,2010,Greg Buckner, SG
4004160,2010,James Harden, SG
4000000,2010,Kwame Brown, C
4000000,2010,Brandon Bass, PF
4000000,2010,Steve Blake, PG
3945000,2010,Rasual Butler, SF
3941667,2010,Amir Johnson, F
3910816,2010,Brandon Roy, SG
3892500,2010,Ryan Gomes, SF
3883929,2010,DeShawn Stevenson, SG
3883800,2010,Mike Conley, PG
3800000,2010,Kurt Thomas, PF
3780000,2010,Roger Mason Jr., SG
3755640,2010,Russell Westbrook, PG
3700000,2010,C.J. Miles, SG
3696000,2010,Steven Hunter, C
3682000,2010,Willie Green, SG
3670667,2010,Ramon Sessions, G
3650000,2010,Chris Andersen, PF
3630000,2010,Damien Wilkins, SG
3610080,2010,Tyreke Evans, G
3602960,2010,Charlie Bell, SG
3600000,2010,Travis Outlaw, SF
3575761,2010,Randy Foye, SG
3564000,2010,Keyon Dooling, PG
3516960,2010,Jeff Green, PF
3500000,2010,Carlos Delfino, SG
3500000,2010,Brian Cook, PF
3413793,2010,Brian Scalabrine, PF
3401040,2010,Kevin Love, PF
3333333,2010,Marc Gasol, C
3284667,2010,Luis Scola, F
3280997,2010,Rudy Gay, SF
3256500,2010,Matt Bonner, C
3194400,2010,Yi Jianlian, SF
3100000,2010,Kelenna Azubuike, SF
3089040,2010,Danilo Gallinari, PF
3000004,2010,Glen Davis, PF
3000000,2010,Jamario Moon, SF
3000000,2010,Eduardo Najera, PF
3000000,2010,Carl Landry, PF
3000000,2010,Hakim Warrick, PF
3000000,2010,Andray Blatche, C
3000000,2010,Grant Hill, SF
3000000,2010,Chris Wilcox, PF
2969280,2010,Jonny Flynn, PG
2916120,2010,Corey Brewer, SG
2900000,2010,Kris Humphries, PF
2887165,2010,Dorell Wright, SF
2862000,2010,Eddie House, SG
2840000,2010,Mark Madsen, PF
2839408,2010,JJ Redick, SG
2819880,2010,Eric Gordon, SG
2801198,2010,Hilton Armstrong, PF
2800000,2010,Earl Watson, PG
2759628,2010,Thabo Sefolosha, SF
2717161,2010,Ronnie Brewer, SF
2710560,2010,Stephen Curry, PG
2671440,2010,Brandan Wright, F
2644231,2010,Anthony Parker, SG
2583360,2010,Joe Alexander, SF
2500000,2010,Maurice Evans, SG
2500000,2010,Sebastian Telfair, PG
2500000,2010,Dahntay Jones, SG
2500000,2010,Tony Allen, SG
2500000,2010,Michael Finley, SG
2483280,2010,Jordan Hill, C
2455680,2010,Joakim Noah, C
2416067,2010,Shawne Williams, SF
2400000,2010,Ricky Davis, SG
2374680,2010,D.J. Augustin, PG
2332800,2010,Spencer Hawes, PF
2314815,2010,David Andersen, C
2300000,2010,Craig Smith, PF
2282640,2010,DeMar DeRozan, SF
2255880,2010,Brook Lopez, C
2216160,2010,Acie Law, PG
2183333,2010,Ryan Hollins, C
2168520,2010,Brandon Jennings, G
2147750,2010,Chuck Hayes, PF
2143080,2010,Jerryd Bayless, G
2112417,2010,Renaldo Balkman, SF
2105400,2010,Thaddeus Young, PF
2100000,2010,Ersan Ilyasova, PF
2094923,2010,Rajon Rondo, PG
2062800,2010,Anthony Johnson, PG
2062800,2010,Jarvis Hayes, SF
2062800,2010,Brent Barry, SG
2060040,2010,Terrence Williams, SG
2056968,2010,Josh Boone, C
2035920,2010,Jason Thompson, PF
2034996,2010,Kyle Lowry, PG
2000040,2010,Julian Wright, SF
1990000,2010,Jannero Pargo, PG
1990000,2010,Ronald Murray, SG
1990000,2010,Rasho Nesterovic, C
1990000,2010,Fabricio Oberto, C
1990000,2010,Marquis Daniels, SG
1990000,2010,Shannon Brown, PG
1990000,2010,Channing Frye, F
1957080,2010,Gerald Henderson, SG
1947240,2010,Jordan Farmar, PG
1934160,2010,Brandon Rush, F
1900200,2010,Al Thornton, SF
1867742,2010,Mardy Collins, PG
1859160,2010,Tyler Hansbrough, PF
1837560,2010,Anthony Randolph, SF
1836000,2010,Goran Dragic, PG
1805040,2010,Rodney Stuckey, PG
1800000,2010,Antoine Wright, SF
1766280,2010,Earl Clark, SF
1745520,2010,Robin Lopez, C
1714800,2010,Nick Young, G
1700000,2010,Francisco Elson, C
1677840,2010,Austin Daye, SF
1658280,2010,Marreese Speights, F
1657500,2010,J.J. Barea, PG
1629120,2010,Sean Williams, PF
1627779,2010,Hamed Haddadi, C
1620000,2010,Solomon Jones, PF
1600000,2010,Matt Barnes, SF
1600000,2010,Devean George, SF
1594080,2010,James Johnson, PF
1576696,2010,Sergio Rodriguez, PG
1575360,2010,Roy Hibbert, C
1547640,2010,Marco Belinelli, SG
1547640,2010,Oleksiy Pecherov, C
1514280,2010,Jrue Holiday, SG
1500000,2010,Sasha Pavlovic, SG
1496640,2010,JaVale McGee, C
1477920,2010,Javaris Crittenton, PG
1438680,2010,Ty Lawson, G
1429200,2010,JJ Hickson, C
1418880,2010,Jason Smith, F
1373880,2010,Jeff Teague, PG
1372080,2010,Alexis Ajinca, C
1362120,2010,Daequan Cook, SG
1350000,2010,Roko-Leni Ukic, PG
1318920,2010,Eric Maynor, PG
1317120,2010,Ryan Anderson, PF
1307640,2010,Jared Dudley, SF
1300000,2010,Malik Allen, PF
1266120,2010,Darren Collison, G
1264440,2010,Courtney Lee, SG
1255440,2010,Wilson Chandler, SF
1250000,2010,Ronnie Price, PG
1214040,2010,Kosta Koufos, C
1167000,2010,Omri Casspi, F
1165320,2010,Rudy Fernandez, SG
1120200,2010,Serge Ibaka, C
1120200,2010,Byron Mullens, C
1118760,2010,Nicolas Batum, SG
1118520,2010,Aaron Brooks, G
1107572,2010,Devin Brown, SG
1086240,2010,Arron Afflalo, G
1081680,2010,George Hill, PG
1075440,2010,Rodrigue Beaubois, PG
1071720,2010,Alando Tucker, SF
1050480,2010,Darrell Arthur, F
1050387,2010,Chris Quinn, PG
1050000,2010,Royal Ivey, PG
1039800,2010,Taj Gibson, C
1036440,2010,D.J. White, PF
1033342,2010,Quinton Ross, SF
1031000,2010,Steve Novak, SF
1030189,2010,James Singleton, F
1028880,2010,J.R. Giddens, SG
1009680,2010,DeMarre Carroll, SF
1003560,2010,Wayne Ellington, SG
1000497,2010,C.J. Watson, PG
1000497,2010,Aaron Gray, C
996240,2010,Toney Douglas, PG
989670,2010,Ian Mahinmi, C
959111,2010,Didier Ilunga-Mbenga, C
959111,2010,Josh Powell, PF
945000,2010,Yakhouba Diawara, SG
925000,2010,Zydrunas Ilgauskas, C
884881,2010,Salim Stoudamire, SG
870968,2010,Kyle Weaver, SG
870000,2010,Kyrylo Fesenko, C
870000,2010,Donte Greene, SF
855189,2010,Patrick O'Bryant, C
855189,2010,Leon Powe, PF
855189,2010,Quincy Douby, SG
855189,2010,Marcus Haislip, F
855189,2010,Lou Amundson, PF
855189,2010,Mouhamed Sene, C
855189,2010,Anthony Roberson, SG
855189,2010,Tarence Kinsey, SG
855189,2010,Randolph Morris, C
850000,2010,DeJuan Blair, C
825497,2010,Sean Marks, PF
825497,2010,Jason Williams, PG
825497,2010,Brian Skinner, PF
825497,2010,Jamaal Magloire, C
825497,2010,Paul Davis, C
825497,2010,Dominic McGuire, PF
825497,2010,Kevin Ollie, PG
825497,2010,Ryan Bowen, SF
825497,2010,Marcus Williams, PG
825497,2010,Luther Head, PG
825497,2010,Desmond Mason, SF
825497,2010,Jarron Collins, C
825497,2010,Chucky Atkins, PG
825497,2010,Keith Bogans, SG
825497,2010,Mikki Moore, C
825497,2010,Linton Johnson, PF
825497,2010,Adonal Foyle, C
825497,2010,James White, SG
825497,2010,Ike Diogu, PF
825497,2010,Jason Collins, C
825497,2010,Shelden Williams, C
825497,2010,Jason Hart, PG
825497,2010,Joel Anthony, C
825497,2010,Stephen Graham, SF
825497,2010,Primoz Brezec, C
825497,2010,Juwan Howard, PF
825497,2010,Joe Smith, PF
825497,2010,Theo Ratliff, C
825497,2010,Kareem Rush, SG
825497,2010,Jermareo Davidson, PF
825497,2010,Ben Wallace, PF
825497,2010,Marcus Williams, SG
825497,2010,Pops Mensah-Bonsu, PF
825497,2010,Anthony Carter, PG
825497,2010,Josh McRoberts, PF
825497,2010,Tim Thomas, PF
825497,2010,Joey Graham, SF
825497,2010,Lindsey Hunter, SG
825497,2010,Rodney Carney, SG
825497,2010,Gabe Pruitt, PG
825497,2010,Carlos Arroyo, PG
825497,2010,Will Bynum, PG
825497,2010,Johan Petro, C
825479,2010,Sean May, C
824200,2010,Sam Young, SF
786650,2010,Ime Udoka, F
756000,2010,Mario Chalmers, G
752659,2010,Earl Boykins, PG
738091,2010,Jamaal Tinsley, PG
736420,2010,Dontell Jefferson, SG
736420,2010,Mike Taylor, PG
736420,2010,Malik Hairston, SG
736420,2010,Joe Crawford, SG
736420,2010,Anthony Morrow, SG
736420,2010,Sonny Weems, SG
736420,2010,Sun Yue, SG
736420,2010,DeAndre Jordan, C
736420,2010,Nathan Jawai, C
736420,2010,Walter Sharpe, PF
736420,2010,Henry Walker, SF
736420,2010,Darnell Jackson, PF
736420,2010,Bobby Brown, PG
736420,2010,Luc Mbah a Moute, PF
736420,2010,Jawad Williams, SF
736420,2010,DeMarcus Nelson, SG
736420,2010,Chris Douglas-Roberts, SG
736420,2010,Othello Hunter, SF
725000,2010,Chase Budinger, SF
725000,2010,Jermaine Taylor, SG
679821,2010,Mike Wilks, PG
650686,2010,Allen Iverson, SG
650000,2010,Jodie Meeks, G
632455,2010,Chris Hunter, C
597271,2010,Jonathan Bender, SF
475875,2010,Rafer Alston, PG
457588,2010,Derrick Byars, SF
457588,2010,Trey Gilder, SF
457588,2010,Patty Mills, PG
457588,2010,Dante Cunningham, F
457588,2010,Derrick Brown, SF
457588,2010,A.J. Price, PG
457588,2010,Taylor Griffin, PF
457588,2010,DaJuan Summers, SF
457588,2010,Marcus Thornton, SG
457588,2010,Wesley Matthews, SG
457588,2010,Marcus Landry, SF
457588,2010,Danny Green, SG
457588,2010,Jeff Ayres, F
457588,2010,Lester Hudson, SG
457588,2010,Jon Brockman, PF
457588,2010,Jonas Jerebko, F
457588,2010,Deron Washington, NA
451595,2010,Mario West, SG
427316,2010,Anthony Tolliver, PF
422460,2010,Jerry Stackhouse, SF
269169,2010,Sundiata Gaines, PG
228226,2010,Shaun Livingston, G
208802,2010,Travis Diener, PG
186271,2010,Chris Richard, PF
160244,2010,Larry Hughes, SG
118435,2010,Reggie Williams, SF
113051,2010,Othyus Jeffers, SG
111685,2010,Brian Cardinal, PF
95301,2010,Mike Harris, SF
88826,2010,Garrett Temple, SG
75476,2010,Kenny Hasbrouck, NA
69310,2010,Cartier Martin, PF
63127,2010,Earl Barron, C
59217,2010,Curtis Jerrells, NA
48559,2010,Dwayne Jones II, PF
